"customer_number","customer_key","full_name","age","age_bracket","customer_tier","total_orders","unique_products","total_items","total_revenue","last_purchase","months_since_last","tenure_months","avg_order_value","avg_monthly_spend"
AW00015133,4134,Raul Rai,46,"40s",VIP,3,7,7,5237,2013-12-25,4,14,1745.67,374.07
AW00015134,4135,Meagan Raman,46,"40s",VIP,3,5,5,5151,2013-11-29,5,13,1717.00,396.23
AW00015135,4136,Derek Kumar,42,"40s",New comer,2,4,4,4381,2013-09-29,7,11,2190.50,398.27
AW00015136,4137,Emma Johnson,47,"40s",New comer,2,3,3,62,2013-09-08,8,7,31.00,8.86
AW00015137,4138,Luke Foster,47,"40s",New comer,2,5,6,162,2013-05-03,0,2,81.00,81.00
AW00015138,4139,Monique Hernandez,47,"40s",New comer,2,5,5,123,2013-10-26,6,8,61.50,15.38
AW00015139,4140,Colin She,48,"40s",New comer,2,2,2,60,2013-04-24,0,1,30.00,60.00
AW00015140,4141,Diane Bradley,48,"40s",New comer,2,3,3,62,2013-10-28,6,8,31.00,7.75
AW00015141,4142,Sandra Zheng,48,"40s",New comer,2,3,3,64,2013-12-24,4,3,32.00,21.33
AW00015142,4143,Karl Nara,47,"40s",New comer,2,4,4,138,2013-11-27,5,3,69.00,46.00
AW00015143,4144,Kelvin Wang,48,"40s",Standard,2,2,2,4366,2013-10-08,7,12,2183.00,363.83
AW00015144,4145,Deanna Serrano,48,"40s",Standard,2,2,2,4344,2013-10-08,7,12,2172.00,362.00
AW00015145,4146,Crystal Lu,48,"40s",Standard,2,3,3,4368,2013-10-26,6,12,2184.00,364.00
AW00015146,4147,Adriana Sara,48,"40s",New comer,2,6,6,162,2013-07-13,9,0,81.00,0
AW00015147,4148,Clarence Chen,43,"40s",New comer,2,5,5,97,2013-08-06,9,3,48.50,32.33
AW00015148,4149,James West,49,"40s",New comer,2,5,5,90,2013-06-07,11,2,45.00,45.00
AW00015149,4150,Natalie Morgan,43,"40s",New comer,2,3,3,64,2013-11-17,5,4,32.00,16.00
AW00015150,4151,Colleen Shan,49,"40s",New comer,2,3,3,4379,2013-10-01,7,11,2189.50,398.09
AW00015151,4152,Karl Shen,42,"40s",Standard,2,1,2,4344,2013-10-22,6,12,2172.00,362.00
AW00015152,4153,Meghan Moreno,48,"40s",Standard,2,4,5,4465,2013-10-21,6,12,2232.50,372.08
AW00015153,4154,Kristen Li,48,"40s",New comer,2,3,3,114,2013-08-30,8,6,57.00,19.00
AW00015154,4155,Joe Hernandez,48,"40s",New comer,2,3,3,110,2014-01-01,4,9,55.00,12.22
AW00015155,4156,Jamie Harrison,78,"50+",Standard,2,6,6,3149,2013-07-02,10,17,1574.50,185.24
AW00015156,4157,Dylan Foster,78,"50+",New comer,1,2,2,125,2013-03-26,1,0,125.00,0
AW00015157,4158,Jordan Gonzalez,78,"50+",New comer,3,7,7,214,2013-11-28,5,9,71.33,23.78
AW00015158,4159,Victoria Moore,78,"50+",New comer,1,2,2,40,2013-02-13,2,0,40.00,0
AW00015159,4160,Eric Washington,78,"50+",New comer,1,2,2,7,2013-11-17,5,0,7.00,0
AW00015160,4161,Candace Van,77,"50+",New comer,1,4,4,99,2014-01-28,3,0,99.00,0
AW00015161,4162,Trinity James,77,"50+",New comer,1,2,2,7,2013-02-23,2,0,7.00,0
AW00015162,4163,Kaitlyn Barnes,77,"50+",New comer,3,5,5,155,2013-11-20,5,3,51.67,51.67
AW00015163,4164,Victoria Murphy,77,"50+",New comer,1,2,2,7,2013-09-13,7,0,7.00,0
AW00015164,4165,Savannah Collins,75,"50+",New comer,1,1,1,5,2013-07-18,9,0,5.00,0
AW00015165,4166,Carl Anand,76,"50+",New comer,1,2,2,40,2013-07-08,10,0,40.00,0
AW00015166,4167,Nina Goel,76,"50+",Standard,2,3,3,3125,2013-07-18,9,18,1562.50,173.61
AW00015167,4168,Sara Hernandez,76,"50+",Standard,2,6,6,3181,2013-08-14,8,18,1590.50,176.72
AW00015168,4169,Xavier Bell,74,"50+",New comer,1,2,2,40,2013-09-20,7,0,40.00,0
AW00015169,4170,Zachary Miller,66,"50+",New comer,2,4,4,2919,2013-09-09,8,11,1459.50,265.36
AW00015170,4171,Jermaine Martinez,48,"40s",New comer,2,2,2,4391,2013-10-07,7,11,2195.50,399.18
AW00015171,4172,Destiny Jones,65,"50+",Standard,2,5,5,4392,2013-10-03,7,12,2196.00,366.00
AW00015172,4173,Alexandra Hill,39,"30s",New comer,4,11,12,215,2013-11-13,5,9,53.75,23.89
AW00015173,4174,Miguel Henderson,44,"40s",New comer,1,4,4,46,2013-04-21,0,0,46.00,0
AW00015174,4175,Trinity Rogers,44,"40s",New comer,1,5,5,100,2013-09-23,7,0,100.00,0
AW00015175,4176,Kristi Malhotra,40,"40s",New comer,2,7,7,4850,2013-10-25,6,4,2425.00,1212.50
AW00015176,4177,Kristi Ramos,46,"40s",New comer,2,5,5,4703,2013-10-23,6,4,2351.50,1175.75
AW00015177,4178,Jorge Lu,46,"40s",New comer,1,2,2,7,2013-11-25,5,0,7.00,0
AW00015178,4179,Drew Tang,64,"50+",New comer,2,4,4,4445,2013-10-13,6,11,2222.50,404.09
AW00015179,4180,Jay Rubio,63,"50+",Standard,2,5,5,4445,2013-10-20,6,12,2222.50,370.42
AW00015180,4181,Jillian Suri,63,"50+",Standard,2,5,5,4466,2013-10-22,6,12,2233.00,372.17
AW00015181,4182,Rosa Huang,52,"50+",New comer,2,3,4,4448,2013-10-06,7,11,2224.00,404.36
AW00015182,4183,Deanna Srini,57,"50+",Standard,2,2,2,4391,2013-10-27,6,12,2195.50,365.92
AW00015183,4184,Michele Raji,46,"40s",Standard,2,3,3,4368,2013-10-18,6,12,2184.00,364.00
AW00015184,4185,Mathew Hernandez,61,"50+",New comer,2,4,5,4441,2013-10-01,7,11,2220.50,403.73
AW00015185,4186,Jonathan Evans,61,"50+",Standard,2,3,3,4393,2013-10-14,6,12,2196.50,366.08
AW00015186,4187,Leah Yang,55,"50+",New comer,2,4,4,86,2014-01-05,4,9,43.00,9.56
AW00015187,4188,Benjamin Brown,46,"40s",New comer,2,6,6,4725,2013-10-26,6,4,2362.50,1181.25
AW00015188,4189,Isaac Watson,45,"40s",Standard,2,4,4,1631,2013-10-15,6,21,815.50,77.67
AW00015189,4190,Kayla Russell,39,"30s",Standard,2,2,2,1552,2013-10-15,6,20,776.00,77.60
AW00015190,4191,Katherine Watson,45,"40s",New comer,1,4,4,99,2013-12-05,5,0,99.00,0
AW00015191,4192,Andres Kumar,45,"40s",Standard,2,2,2,1552,2013-10-02,7,20,776.00,77.60
AW00015192,4193,Tasha Shan,60,"50+",Standard,2,4,4,4384,2013-10-08,7,12,2192.00,365.33
AW00015193,4194,Samuel King,53,"50+",Standard,2,7,7,3210,2013-08-27,8,19,1605.00,168.95
AW00015194,4195,Erik Suarez,47,"40s",Standard,2,6,6,3174,2013-08-18,8,19,1587.00,167.05
AW00015195,4196,Edwin Huang,53,"50+",Standard,2,4,4,3155,2013-08-25,8,19,1577.50,166.05
AW00015196,4197,Isaiah Reed,47,"40s",Standard,2,5,5,3159,2013-08-04,9,18,1579.50,175.50
AW00015197,4198,Elijah Kumar,62,"50+",New comer,3,7,10,192,2014-01-17,3,6,64.00,32.00
AW00015198,4199,Lauren Watson,56,"50+",New comer,1,2,2,7,2013-02-07,3,0,7.00,0
AW00015199,4200,Joe Jordan,62,"50+",Standard,2,3,3,3080,2013-08-19,8,19,1540.00,162.11
AW00015200,4201,Mindy Simpson,62,"50+",Standard,2,4,4,3143,2013-08-08,9,17,1571.50,184.88
AW00015201,4202,Miranda Washington,62,"50+",New comer,2,7,7,4793,2013-10-27,6,4,2396.50,1198.25
AW00015202,4203,Blake Bryant,62,"50+",New comer,1,2,2,13,2013-07-29,9,0,13.00,0
AW00015203,4204,David Lewis,56,"50+",Standard,2,6,6,3212,2013-08-19,8,18,1606.00,178.44
AW00015204,4205,Deanna Gonzalez,52,"50+",Standard,2,5,5,4444,2013-10-15,6,12,2222.00,370.33
AW00015205,4206,Shawna Black,51,"50+",Standard,2,5,5,4433,2013-10-27,6,12,2216.50,369.42
AW00015206,4207,Maurice Andersen,52,"50+",New comer,2,4,4,99,2013-10-20,6,4,49.50,24.75
AW00015207,4208,Josue Diaz,51,"50+",Standard,2,2,3,4446,2013-10-27,6,12,2223.00,370.50
AW00015208,4209,Colleen Luo,57,"50+",New comer,2,5,5,2951,2013-09-14,7,11,1475.50,268.27
AW00015209,4210,Frank Romero,46,"40s",New comer,2,5,5,2916,2013-09-28,7,11,1458.00,265.09
AW00015210,4211,Kurt Raje,56,"50+",Standard,2,4,4,2926,2013-10-02,7,12,1463.00,243.83
AW00015211,4212,Kenneth Luo,58,"50+",Standard,2,3,3,2910,2013-11-19,5,13,1455.00,223.85
AW00015212,4213,Marcus Henderson,58,"50+",New comer,2,4,4,69,2013-12-21,4,8,34.50,8.63
AW00015213,4214,Briana Martin,58,"50+",Standard,2,2,2,2818,2013-11-23,5,13,1409.00,216.77
AW00015214,4215,Amanda Jenkins,52,"50+",New comer,2,6,6,4490,2013-10-04,7,10,2245.00,449.00
AW00015215,4216,Alberto Jiménez,53,"50+",New comer,2,6,6,4468,2013-10-12,7,10,2234.00,446.80
AW00015216,4217,Desiree Gutierrez,59,"50+",New comer,2,6,6,101,2013-04-07,1,1,50.50,101.00
AW00015217,4218,Ethan Jai,54,"50+",New comer,2,4,4,41,2013-11-26,5,9,20.50,4.56
AW00015218,4219,Willie Johnsen,54,"50+",New comer,2,2,3,4399,2013-09-30,7,10,2199.50,439.90
AW00015219,4220,Clayton Chen,49,"40s",New comer,2,3,3,4399,2013-10-01,7,10,2199.50,439.90
AW00015220,4221,Micah Liu,49,"40s",New comer,2,4,4,4384,2013-10-24,6,11,2192.00,398.55
AW00015221,4222,Troy Arun,50,"50+",New comer,2,5,5,4447,2013-10-22,6,11,2223.50,404.27
AW00015222,4223,Cynthia Patel,49,"40s",New comer,2,5,5,123,2013-10-26,6,4,61.50,30.75
AW00015223,4224,Ebony Martin,49,"40s",New comer,2,2,2,4366,2013-10-09,7,11,2183.00,396.91
AW00015224,4225,Pedro Gutierrez,50,"50+",New comer,2,4,4,72,2013-11-25,5,6,36.00,12.00
AW00015225,4226,Yolanda Bhat,59,"50+",New comer,2,3,3,4401,2013-10-24,6,11,2200.50,400.09
AW00015226,4227,Lori Moreno,45,"40s",New comer,2,2,2,4391,2013-10-17,6,11,2195.50,399.18
AW00015227,4228,Harold Malhotra,56,"50+",New comer,2,5,6,4470,2013-10-28,6,11,2235.00,406.36
AW00015228,4229,Jermaine Raman,56,"50+",New comer,2,4,4,4375,2013-10-13,6,10,2187.50,437.50
AW00015229,4230,Calvin Rai,57,"50+",Standard,2,4,4,2833,2013-11-09,6,12,1416.50,236.08
AW00015230,4231,Jillian Vance,51,"50+",New comer,2,6,6,243,2014-01-14,3,4,121.50,60.75
AW00015231,4232,Alexia Barnes,57,"50+",New comer,2,5,5,90,2014-01-15,3,3,45.00,30.00
AW00015232,4233,Omar Ma,52,"50+",New comer,2,3,3,40,2013-08-19,8,1,20.00,40.00
AW00015233,4234,Tammy Rodriguez,53,"50+",New comer,2,2,2,60,2013-09-19,7,2,30.00,30.00
AW00015234,4235,Kathleen Moreno,61,"50+",New comer,2,2,2,60,2013-07-29,9,4,30.00,15.00
AW00015235,4236,Kari Lopez,53,"50+",New comer,2,7,7,191,2013-08-27,8,2,95.50,95.50
AW00015236,4237,Brandy Kapoor,59,"50+",New comer,2,5,5,127,2013-06-02,11,2,63.50,63.50
AW00015237,4238,Devon Lal,48,"40s",New comer,2,4,4,66,2013-10-20,6,4,33.00,16.50
AW00015238,4239,Jonathon Alonso,57,"50+",New comer,2,4,4,99,2013-10-13,6,4,49.50,24.75
AW00015239,4240,Sergio Rodriguez,63,"50+",New comer,2,5,5,123,2013-08-05,9,0,61.50,0
AW00015240,4241,Monique Navarro,66,"50+",New comer,2,4,4,74,2013-12-11,5,4,37.00,18.50
AW00015241,4242,Geoffrey Madan,60,"50+",New comer,2,5,5,52,2013-08-06,9,0,26.00,0
AW00015242,4243,Neil Suarez,66,"50+",New comer,2,3,3,37,2013-08-23,8,0,18.50,0
AW00015243,4244,Lauren Harris,43,"40s",New comer,1,3,3,37,2013-10-28,6,0,37.00,0
AW00015244,4245,Alexis Rodriguez,43,"40s",New comer,4,11,12,179,2013-10-27,6,7,44.75,25.57
AW00015245,4246,Eduardo Ross,43,"40s",New comer,1,2,2,31,2013-07-30,9,0,31.00,0
AW00015246,4247,Kaitlyn Watson,43,"40s",New comer,1,1,1,22,2013-05-27,11,0,22.00,0
AW00015247,4248,Catherine Stewart,44,"40s",New comer,1,2,2,7,2013-05-09,0,0,7.00,0
AW00015248,4249,Richard Harris,42,"40s",New comer,1,3,3,64,2013-11-09,6,0,64.00,0
AW00015249,4250,Abigail Anderson,39,"30s",New comer,1,2,2,46,2013-09-04,8,0,46.00,0
AW00015250,4251,Jose Scott,38,"30s",New comer,1,2,2,57,2013-05-05,0,0,57.00,0
AW00015251,4252,Noah Hall,39,"30s",New comer,4,10,11,200,2014-01-28,3,8,50.00,25.00
AW00015252,4253,Jada Murphy,39,"30s",Standard,2,2,2,1552,2013-10-27,6,20,776.00,77.60
AW00015253,4254,Barry Suri,73,"50+",New comer,2,4,4,79,2013-11-17,5,3,39.50,26.33
AW00015254,4255,Carla Chapman,39,"30s",Standard,2,4,4,1624,2013-10-12,7,20,812.00,81.20
AW00015255,4256,Evan Collins,41,"40s",Standard,2,3,3,1587,2013-11-06,6,21,793.50,75.57
AW00015256,4257,Dalton Ramirez,41,"40s",Standard,2,4,4,1631,2013-11-17,5,21,815.50,77.67
AW00015257,4258,Matthew Anderson,41,"40s",New comer,1,2,2,40,2013-02-03,3,0,40.00,0
AW00015258,4259,Chloe Reed,41,"40s",New comer,1,1,1,5,2013-09-25,7,0,5.00,0
AW00015259,4260,Franklin Zhu,42,"40s",New comer,1,1,1,22,2014-01-04,4,0,22.00,0
AW00015260,4261,Kathleen Torres,42,"40s",New comer,1,4,4,46,2013-04-04,1,0,46.00,0
AW00015261,4262,Carolyn Torres,74,"50+",New comer,2,6,6,70,2013-07-28,9,3,35.00,23.33
AW00015262,4263,Jan Gonzalez,79,"50+",New comer,2,2,2,3772,2013-09-13,7,10,1886.00,377.20
AW00015263,4264,Paige Coleman,78,"50+",New comer,2,4,4,79,2014-01-26,3,3,39.50,26.33
AW00015264,4265,Peter Goel,78,"50+",New comer,2,2,2,39,2013-09-03,8,5,19.50,7.80
AW00015265,4266,Kristopher Malhotra,79,"50+",New comer,2,4,4,2897,2013-10-29,6,11,1448.50,263.36
AW00015266,4267,Briana Suarez,78,"50+",New comer,2,6,6,2934,2013-11-15,5,11,1467.00,266.73
AW00015267,4268,Kendra Alvarez,77,"50+",Standard,2,3,3,2853,2013-12-25,4,13,1426.50,219.46
AW00015268,4269,Shannon Wu,71,"50+",Standard,2,2,2,2840,2013-12-12,5,13,1420.00,218.46
AW00015269,4270,Chloe King,43,"40s",New comer,1,2,2,7,2013-04-27,0,0,7.00,0
AW00015270,4271,Ariana Cox,43,"40s",New comer,1,2,2,40,2013-08-06,9,0,40.00,0
AW00015271,4272,Samuel Yang,43,"40s",New comer,1,2,2,40,2013-09-03,8,0,40.00,0
AW00015272,4273,Kyle Gonzales,43,"40s",New comer,1,3,3,64,2013-11-24,5,0,64.00,0
AW00015273,4274,Brandon Alexander,43,"40s",New comer,1,3,3,104,2013-04-06,1,0,104.00,0
AW00015274,4275,Alexander Johnson,43,"40s",New comer,1,4,4,114,2013-05-18,11,0,114.00,0
AW00015275,4276,Eric Collins,43,"40s",New comer,1,2,2,14,2013-02-27,2,0,14.00,0
AW00015276,4277,Megan Hall,39,"30s",New comer,2,4,4,1346,2013-01-20,3,11,673.00,122.36
AW00015277,4278,Hailey Griffin,45,"40s",New comer,1,5,5,96,2013-06-22,10,0,96.00,0
AW00015278,4279,Brandon Russell,39,"30s",New comer,1,2,2,57,2013-02-03,3,0,57.00,0
AW00015279,4280,Hunter Lee,44,"40s",New comer,1,2,2,57,2013-10-02,7,0,57.00,0
AW00015280,4281,Mya Griffin,51,"50+",Standard,2,5,5,3115,2013-08-19,8,17,1557.50,183.24
AW00015281,4282,Hunter Anderson,52,"50+",New comer,1,2,2,40,2013-03-20,1,0,40.00,0
AW00015282,4283,Elizabeth Thomas,56,"50+",New comer,1,2,2,7,2013-10-06,7,0,7.00,0
AW00015283,4284,Eugene Li,46,"40s",New comer,1,4,4,865,2013-10-10,7,0,865.00,0
AW00015284,4285,Jay Prasad,42,"40s",Standard,2,6,6,1683,2013-11-16,5,21,841.50,80.14
AW00015285,4286,Olivia Rodriguez,42,"40s",New comer,1,2,2,40,2013-03-16,1,0,40.00,0
AW00015286,4287,Thomas Nelson,46,"40s",New comer,1,2,2,69,2013-11-11,6,0,69.00,0
AW00015287,4288,Stephanie Baker,46,"40s",Standard,2,5,5,1681,2013-11-07,6,20,840.50,84.05
AW00015288,4289,Logan Perry,46,"40s",Standard,2,3,3,1574,2013-11-27,5,21,787.00,74.95
AW00015289,4290,Katelyn Gray,42,"40s",Standard,2,3,3,1574,2013-10-30,6,20,787.00,78.70
AW00015290,4291,Edward Thompson,41,"40s",Standard,2,4,4,1676,2013-11-05,6,19,838.00,88.21
AW00015291,4292,Julia Alexander,42,"40s",New comer,1,3,3,889,2013-11-15,5,0,889.00,0
AW00015292,4293,Megan Bailey,48,"40s",New comer,1,4,4,55,2013-10-04,7,0,55.00,0
AW00015293,4294,Mason Watson,43,"40s",New comer,1,2,2,40,2014-01-12,4,0,40.00,0
AW00015294,4295,Michael Robinson,48,"40s",New comer,1,2,2,60,2013-04-22,0,0,60.00,0
AW00015295,4296,Louis Shan,48,"40s",New comer,1,2,2,7,2013-06-12,11,0,7.00,0
AW00015296,4297,Chloe Peterson,48,"40s",New comer,1,2,2,7,2013-10-05,7,0,7.00,0
AW00015297,4298,Nicole Bryant,48,"40s",New comer,1,2,2,40,2013-07-07,10,0,40.00,0
AW00015298,4299,Joe Chandra,41,"40s",New comer,1,2,2,7,2013-11-20,5,0,7.00,0
AW00015299,4300,Charles Lopez,41,"40s",New comer,1,2,2,7,2013-11-25,5,0,7.00,0
AW00015300,4301,Seth Butler,47,"40s",New comer,1,1,1,5,2014-01-26,3,0,5.00,0
AW00015301,4302,Amy Guo,47,"40s",New comer,1,3,3,15,2013-02-21,2,0,15.00,0
AW00015302,4303,Brianna Thomas,47,"40s",Standard,2,4,4,3135,2013-08-09,9,16,1567.50,195.94
AW00015303,4304,Haley Patterson,75,"50+",Standard,2,2,2,3078,2013-08-28,8,17,1539.00,181.06
AW00015304,4305,Miranda Powell,74,"50+",New comer,2,8,8,4843,2013-10-19,6,4,2421.50,1210.75
AW00015305,4306,Jacquelyn Ortega,74,"50+",New comer,1,3,3,15,2013-04-21,0,0,15.00,0
AW00015306,4307,Victoria Sanchez,74,"50+",New comer,1,3,3,90,2014-01-02,4,0,90.00,0
AW00015307,4308,Jennifer Garcia,69,"50+",New comer,1,2,2,40,2013-03-30,1,0,40.00,0
AW00015308,4309,Christy Lal,63,"50+",Standard,2,3,3,1622,2013-10-31,6,19,811.00,85.37
AW00015309,4310,Dylan Wilson,74,"50+",Standard,2,3,3,1622,2013-10-31,6,19,811.00,85.37
AW00015310,4311,Amanda Stewart,73,"50+",New comer,3,6,8,94,2013-09-14,7,3,31.33,31.33
AW00015311,4312,Brandon Thompson,68,"50+",Standard,2,3,3,1622,2013-11-04,6,19,811.00,85.37
AW00015312,4313,Alexandria Gonzales,74,"50+",Standard,2,4,4,1631,2013-10-31,6,19,815.50,85.84
AW00015313,4314,Garrett Morris,73,"50+",New comer,1,2,2,7,2013-08-17,8,0,7.00,0
AW00015314,4315,Eduardo Torres,73,"50+",Standard,2,5,5,1576,2013-11-15,5,20,788.00,78.80
AW00015315,4316,Katherine Bennett,73,"50+",New comer,1,1,1,5,2013-04-08,1,0,5.00,0
AW00015316,4317,Alexis Harris,72,"50+",New comer,1,2,2,7,2013-10-30,6,0,7.00,0
AW00015317,4318,Rachel Jenkins,66,"50+",New comer,1,2,2,55,2013-05-09,0,0,55.00,0
AW00015318,4319,Grace Watson,72,"50+",New comer,1,2,2,40,2013-12-01,5,0,40.00,0
AW00015319,4320,Jade Sanchez,72,"50+",New comer,1,2,2,7,2013-01-29,3,0,7.00,0
AW00015320,4321,Eduardo Brooks,56,"50+",Standard,2,5,5,3153,2013-08-16,8,16,1576.50,197.06
AW00015321,4322,Blake Phillips,72,"50+",Standard,2,3,3,3113,2013-08-06,9,16,1556.50,194.56
AW00015322,4323,Evan Green,66,"50+",Standard,2,5,5,3153,2013-08-19,8,17,1576.50,185.47
AW00015323,4324,Eduardo Wilson,71,"50+",New comer,1,3,3,804,2013-11-20,5,0,804.00,0
AW00015324,4325,Renee Serrano,71,"50+",New comer,1,5,5,51,2013-12-17,4,0,51.00,0
AW00015325,4326,Elijah Hayes,65,"50+",Standard,2,4,4,1584,2013-11-13,5,20,792.00,79.20
AW00015326,4327,Todd Zheng,65,"50+",New comer,1,3,3,173,2013-08-13,8,0,173.00,0
AW00015327,4328,Paula Hernandez,70,"50+",New comer,1,2,2,40,2013-11-25,5,0,40.00,0
AW00015328,4329,Fernando Jackson,70,"50+",Standard,2,5,5,3199,2013-08-19,8,17,1599.50,188.18
AW00015329,4330,Brianna Cox,71,"50+",Standard,2,4,4,3135,2013-08-14,8,16,1567.50,195.94
AW00015330,4331,Catherine Richardson,70,"50+",New comer,1,2,2,40,2013-02-09,3,0,40.00,0
AW00015331,4332,Jacob Taylor,64,"50+",New comer,1,2,2,7,2013-04-23,0,0,7.00,0
AW00015332,4333,Jason Sharma,65,"50+",New comer,1,2,2,40,2013-11-27,5,0,40.00,0
AW00015333,4334,Marie Diaz,70,"50+",Standard,2,4,4,1631,2013-10-31,6,19,815.50,85.84
AW00015334,4335,Sydney Williams,69,"50+",New comer,1,3,3,848,2013-12-27,4,0,848.00,0
AW00015335,4336,Emily Patterson,69,"50+",New comer,1,2,2,40,2013-11-08,6,0,40.00,0
AW00015336,4337,Marco Garcia,69,"50+",New comer,1,2,2,7,2014-01-20,3,0,7.00,0
AW00015337,4338,Rachel Gonzales,63,"50+",Standard,2,3,3,1622,2013-11-24,5,19,811.00,85.37
AW00015338,4339,Marie Navarro,69,"50+",Standard,2,6,6,1597,2013-11-09,6,18,798.50,88.72
AW00015339,4340,Noah Zhang,69,"50+",Standard,2,3,3,1622,2013-11-13,5,18,811.00,90.11
AW00015340,4341,Brittany Barnes,68,"50+",New comer,3,8,8,156,2013-12-03,5,8,52.00,19.50
AW00015341,4342,Lacey Deng,68,"50+",Standard,2,3,3,1622,2013-11-27,5,19,811.00,85.37
AW00015342,4343,Ashlee Raji,68,"50+",Standard,2,4,4,1646,2013-11-03,6,18,823.00,91.44
AW00015343,4344,Carson Barnes,68,"50+",Standard,2,2,2,1552,2013-11-25,5,19,776.00,81.68
AW00015344,4345,Luke Russell,68,"50+",New comer,1,1,1,5,2013-04-17,0,0,5.00,0
AW00015345,4346,Ashley Perry,68,"50+",Standard,2,5,5,3102,2013-08-02,9,15,1551.00,206.80
AW00015346,4347,Charles Rodriguez,68,"50+",Standard,2,5,5,3247,2013-08-11,9,16,1623.50,202.94
AW00015347,4348,Deanna Alonso,67,"50+",Standard,2,4,4,1631,2013-11-12,6,18,815.50,90.61
AW00015348,4349,Greg Carter,66,"50+",Standard,2,5,5,3199,2013-08-12,9,16,1599.50,199.94
AW00015349,4350,Stephanie Gonzalez,61,"50+",Standard,2,5,5,3140,2013-08-04,9,15,1570.00,209.33
AW00015350,4351,Kathleen Serrano,61,"50+",Standard,2,5,5,3145,2013-08-23,8,16,1572.50,196.56
AW00015351,4352,Steve Lu,67,"50+",Standard,2,5,5,3115,2013-08-14,8,15,1557.50,207.67
AW00015352,4353,Raymond Martinez,61,"50+",New comer,1,1,1,70,2013-03-23,1,0,70.00,0
AW00015353,4354,Michele Xu,61,"50+",New comer,2,9,9,326,2013-12-03,5,8,163.00,40.75
AW00015354,4355,Corey Kumar,62,"50+",VIP,3,6,6,8297,2013-08-07,9,23,2765.67,360.74
AW00015355,4356,Janelle Martinez,63,"50+",New comer,1,1,1,35,2013-11-03,6,0,35.00,0
AW00015356,4357,Dawn Jai,64,"50+",New comer,1,2,2,120,2013-03-07,2,0,120.00,0
AW00015357,4358,Craig Navarro,58,"50+",VIP,3,6,7,7232,2013-07-15,9,18,2410.67,401.78
AW00015358,4359,Danielle Sanders,87,"50+",New comer,1,2,2,40,2013-12-07,5,0,40.00,0
AW00015359,4360,Logan Yang,86,"50+",New comer,1,3,3,51,2013-09-12,8,0,51.00,0
AW00015360,4361,Ryan Martin,86,"50+",New comer,1,1,1,5,2013-12-10,5,0,5.00,0
AW00015361,4362,Thomas Gonzales,86,"50+",New comer,1,2,2,40,2014-01-24,3,0,40.00,0
AW00015362,4363,Jennifer Adams,48,"40s",New comer,2,5,5,4745,2013-10-02,7,3,2372.50,1581.67
AW00015363,4364,Justin Yang,54,"50+",New comer,2,4,4,4719,2013-10-18,6,3,2359.50,1573.00
AW00015364,4365,Aidan Bryant,54,"50+",Standard,2,5,5,3184,2013-08-06,9,15,1592.00,212.27
AW00015365,4366,Victoria Gray,48,"40s",Standard,2,6,6,3142,2013-08-15,8,14,1571.00,224.43
AW00015366,4367,Alyssa Coleman,48,"40s",New comer,1,2,2,60,2013-02-22,2,0,60.00,0
AW00015367,4368,Alyssa White,55,"50+",Standard,2,5,5,3178,2013-08-06,9,14,1589.00,227.00
AW00015368,4369,Brandi Martin,55,"50+",New comer,1,2,2,7,2013-04-06,1,0,7.00,0
AW00015369,4370,Connor Perez,58,"50+",Standard,2,5,5,3128,2013-08-10,9,14,1564.00,223.43
AW00015370,4371,Jessica Butler,63,"50+",New comer,1,2,2,7,2013-10-08,7,0,7.00,0
AW00015371,4372,Cameron Bryant,63,"50+",Standard,2,4,4,3179,2013-08-01,9,14,1589.50,227.07
AW00015372,4373,Miguel Alexander,57,"50+",Standard,2,3,3,3105,2013-08-17,8,14,1552.50,221.79
AW00015373,4374,Kaitlyn Jones,85,"50+",New comer,1,2,2,40,2013-12-13,4,0,40.00,0
AW00015374,4375,Donna Kumar,85,"50+",Standard,2,5,5,3178,2013-08-21,8,15,1589.00,211.87
AW00015375,4376,Alisha Chande,85,"50+",New comer,1,3,3,68,2013-07-09,10,0,68.00,0
AW00015376,4377,Megan Sanders,51,"50+",New comer,3,7,7,136,2013-11-01,6,6,45.33,22.67
AW00015377,4378,Brianna Jackson,56,"50+",New comer,3,7,7,168,2014-01-21,3,10,56.00,16.80
AW00015378,4379,Devin Ward,56,"50+",New comer,3,7,9,171,2013-10-24,6,8,57.00,21.38
AW00015379,4380,Amanda Griffin,55,"50+",Standard,2,5,5,3184,2013-08-13,8,14,1592.00,227.43
AW00015380,4381,Nathan Robinson,57,"50+",Standard,2,5,5,3145,2013-08-16,8,14,1572.50,224.64
AW00015381,4382,Alexa Howard,57,"50+",New comer,1,1,1,5,2014-01-08,4,0,5.00,0
AW00015382,4383,Kimberly Blue,52,"50+",New comer,1,3,3,104,2013-08-04,9,0,104.00,0
AW00015383,4384,Charles Rivera,57,"50+",New comer,1,4,4,114,2014-01-19,3,0,114.00,0
AW00015384,4385,Xavier Alan,58,"50+",New comer,1,2,2,7,2013-04-04,1,0,7.00,0
AW00015385,4386,Destiny Reed,52,"50+",New comer,1,2,2,7,2013-04-14,0,0,7.00,0
AW00015386,4387,Nicholas Taylor,58,"50+",New comer,1,1,1,5,2013-08-27,8,0,5.00,0
AW00015387,4388,Miguel Rodriguez,58,"50+",New comer,1,1,1,5,2013-11-25,5,0,5.00,0
